     # Chirality               0               0               0               0              -1
            # k            phase           phase           phase           phase           phase
      0.20408163      0.99976919      0.99979418      0.99977161      0.00070042      0.97429092      0.00001670      0.99991705      0.99998296      0.99998299      0.99998311      0.99998325      0.99998330      0.99998384      0.99998626      0.99998694      0.99999397      0.99999404      0.99999414      0.99999418      0.99999439      0.99999443      0.99999764      0.00005569      0.99990125      0.99998291      0.99998294      0.99998309      0.99998323      0.99998361      0.99998446      0.99998660      0.99998760      0.99999404      0.99999412      0.99999414      0.99999417      0.99999436      0.99999474      0.99999723      0.00001685      0.99991930      0.99998296      0.99998300      0.99998311      0.99998325      0.99998330      0.99998384      0.99998626      0.99998693      0.99999397      0.99999404      0.99999414      0.99999418      0.99999439      0.99999443      0.99999766      0.00087266      0.99998270      0.99998295      0.99998305      0.99998308      0.99998323      0.99998329      0.99998529      0.99998697      0.99999374      0.99999409      0.99999416      0.99999417      0.99999423      0.99999427      0.99999577      0.99999681      0.97445789      0.99998292      0.99998302      0.99998317      0.99998322      0.99998339      0.99998373      0.99998727      0.99998774      0.99999397      0.99999405      0.99999414      0.99999416      0.99999428      0.99999447      0.99999644      0.99999705
      0.22448980      0.99974990      0.99977693      0.99975248      0.00075983      0.96758844      0.00001811      0.99991014      0.99998153      0.99998157      0.99998170      0.99998185      0.99998190      0.99998248      0.99998511      0.99998585      0.99999346      0.99999354      0.99999365      0.99999369      0.99999392      0.99999396      0.99999745      0.00006035      0.99989297      0.99998148      0.99998151      0.99998167      0.99998182      0.99998224      0.99998316      0.99998548      0.99998656      0.99999354      0.99999363      0.99999365      0.99999368      0.99999389      0.99999430      0.99999700      0.00001827      0.99991254      0.99998153      0.99998157      0.99998170      0.99998185      0.99998190      0.99998248      0.99998511      0.99998584      0.99999346      0.99999354      0.99999365      0.99999369      0.99999392      0.99999396      0.99999746      0.00094650      0.99998125      0.99998152      0.99998163      0.99998166      0.99998182      0.99998188      0.99998405      0.99998587      0.99999321      0.99999359      0.99999367      0.99999369      0.99999375      0.99999378      0.99999542      0.99999654      0.96776939      0.99998149      0.99998160      0.99998176      0.99998182      0.99998200      0.99998237      0.99998620      0.99998671      0.99999347      0.99999355      0.99999365      0.99999367      0.99999380      0.99999401      0.99999614      0.99999681
      0.24489796      0.99973157      0.99976060      0.99973435      0.00081635      0.95961670      0.00001943      0.99990354      0.99998018      0.99998022      0.99998036      0.99998052      0.99998057      0.99998120      0.99998402      0.99998481      0.99999298      0.99999306      0.99999319      0.99999323      0.99999348      0.99999352      0.99999726      0.00006477      0.99988514      0.99998013      0.99998016      0.99998033      0.99998049      0.99998094      0.99998192      0.99998442      0.99998557      0.99999306      0.99999316      0.99999318      0.99999322      0.99999344      0.99999388      0.99999678      0.00001960      0.99990613      0.99998018      0.99998022      0.99998036      0.99998052      0.99998058      0.99998120      0.99998402      0.99998480      0.99999298      0.99999307      0.99999319      0.99999323      0.99999348      0.99999352      0.99999728      0.00101668      0.99997987      0.99998017      0.99998028      0.99998032      0.99998049      0.99998056      0.99998289      0.99998484      0.99999272      0.99999312      0.99999320      0.99999322      0.99999329      0.99999333      0.99999508      0.99999629      0.95981091      0.99998014      0.99998025      0.99998042      0.99998048      0.99998068      0.99998108      0.99998519      0.99998574      0.99999299      0.99999308      0.99999318      0.99999320      0.99999335      0.99999357      0.99999586      0.99999657
      0.26530612      0.99971438      0.99974525      0.99971729      0.00086978      0.95012933      0.00002068      0.99989738      0.99997891      0.99997895      0.99997910      0.99997927      0.99997933      0.99998000      0.99998299      0.99998384      0.99999253      0.99999262      0.99999275      0.99999279      0.99999306      0.99999310      0.99999708      0.00006893      0.99987777      0.99997885      0.99997888      0.99997907      0.99997924      0.99997972      0.99998077      0.99998342      0.99998465      0.99999262      0.99999272      0.99999274      0.99999278      0.99999302      0.99999349      0.99999658      0.00002085      0.99990009      0.99997891      0.99997895      0.99997910      0.99997927      0.99997933      0.99997999      0.99998300      0.99998383      0.99999253      0.99999262      0.99999275      0.99999279      0.99999306      0.99999310      0.99999710      0.00108295      0.99997858      0.99997890      0.99997902      0.99997905      0.99997924      0.99997931      0.99998180      0.99998387      0.99999225      0.99999268      0.99999277      0.99999279      0.99999286      0.99999290      0.99999477      0.99999605      0.95033598      0.99997887      0.99997898      0.99997917      0.99997923      0.99997945      0.99997987      0.99998424      0.99998482      0.99999254      0.99999263      0.99999275      0.99999277      0.99999292      0.99999316      0.99999560      0.99999635
      0.28571429      0.99969833      0.99973097      0.99970145      0.00091973      0.93881270      0.00002184      0.99989161      0.99997772      0.99997777      0.99997792      0.99997811      0.99997817      0.99997887      0.99998204      0.99998293      0.99999211      0.99999221      0.99999234      0.99999239      0.99999267      0.99999272      0.99999692      0.00007280      0.99987092      0.99997766      0.99997770      0.99997790      0.99997807      0.99997858      0.99997969      0.99998249      0.99998379      0.99999220      0.99999231      0.99999234      0.99999238      0.99999263      0.99999312      0.99999639      0.00002203      0.99989451      0.99997773      0.99997777      0.99997793      0.99997811      0.99997817      0.99997887      0.99998204      0.99998292      0.99999211      0.99999221      0.99999234      0.99999239      0.99999267      0.99999272      0.99999694      0.00114485      0.99997738      0.99997771      0.99997784      0.99997788      0.99997808      0.99997815      0.99998078      0.99998296      0.99999181      0.99999227      0.99999236      0.99999238      0.99999246      0.99999250      0.99999448      0.99999583      0.93903094      0.99997768      0.99997780      0.99997800      0.99997807      0.99997829      0.99997874      0.99998336      0.99998397      0.99999212      0.99999222      0.99999234      0.99999236      0.99999253      0.99999278      0.99999535      0.99999615
      0.30612245      0.99968354      0.99971778      0.99968677      0.00096609      0.92526258      0.00002291      0.99988629      0.99997663      0.99997668      0.99997684      0.99997703      0.99997710      0.99997784      0.99998115      0.99998210      0.99999173      0.99999182      0.99999197      0.99999201      0.99999231      0.99999236      0.99999677      0.00007638      0.99986459      0.99997657      0.99997661      0.99997681      0.99997700      0.99997753      0.99997869      0.99998163      0.99998299      0.99999182      0.99999194      0.99999196      0.99999200      0.99999227      0.99999279      0.99999621      0.00002310      0.99988930      0.99997663      0.99997668      0.99997684      0.99997703      0.99997710      0.99997784      0.99998116      0.99998208      0.99999173      0.99999182      0.99999197      0.99999201      0.99999231      0.99999236      0.99999679      0.00120225      0.99997627      0.99997662      0.99997675      0.99997679      0.99997700      0.99997708      0.99997984      0.99998213      0.99999141      0.99999189      0.99999199      0.99999201      0.99999209      0.99999214      0.99999421      0.99999562      0.92549152      0.99997659      0.99997671      0.99997692      0.99997699      0.99997723      0.99997769      0.99998255      0.99998318      0.99999174      0.99999184      0.99999196      0.99999199      0.99999216      0.99999242      0.99999512      0.99999596
      0.32653061      0.99967006      0.99970575      0.99967344      0.00100868      0.90895047      0.00002389      0.99988145      0.99997563      0.99997569      0.99997585      0.99997605      0.99997612      0.99997689      0.99998035      0.99998133      0.99999137      0.99999148      0.99999163      0.99999167      0.99999198      0.99999204      0.99999663      0.00007963      0.99985882      0.99997557      0.99997561      0.99997582      0.99997602      0.99997657      0.99997778      0.99998085      0.99998227      0.99999147      0.99999159      0.99999162      0.99999166      0.99999194      0.99999248      0.99999605      0.00002409      0.99988460      0.99997564      0.99997569      0.99997586      0.99997605      0.99997612      0.99997689      0.99998036      0.99998132      0.99999137      0.99999148      0.99999163      0.99999167      0.99999198      0.99999203      0.99999665      0.00125490      0.99997526      0.99997562      0.99997576      0.99997580      0.99997602      0.99997610      0.99997898      0.99998137      0.99999105      0.99999154      0.99999164      0.99999167      0.99999175      0.99999180      0.99999396      0.99999544      0.90918917      0.99997559      0.99997572      0.99997594      0.99997601      0.99997626      0.99997674      0.99998180      0.99998247      0.99999138      0.99999149      0.99999162      0.99999165      0.99999183      0.99999210      0.99999492      0.99999579
      0.34693878      0.99965790      0.99969494      0.99966142      0.00104733      0.88917575      0.00002476      0.99987707      0.99997474      0.99997479      0.99997497      0.99997517      0.99997524      0.99997604      0.99997963      0.99998065      0.99999106      0.99999116      0.99999132      0.99999137      0.99999168      0.99999174      0.99999651      0.00008257      0.99985364      0.99997467      0.99997471      0.99997493      0.99997514      0.99997571      0.99997696      0.99998014      0.99998161      0.99999116      0.99999128      0.99999131      0.99999136      0.99999164      0.99999220      0.99999590      0.00002497      0.99988035      0.99997474      0.99997479      0.99997497      0.99997517      0.99997525      0.99997604      0.99997964      0.99998063      0.99999106      0.99999116      0.99999132      0.99999137      0.99999169      0.99999174      0.99999653      0.00130260      0.99997436      0.99997473      0.99997487      0.99997491      0.99997514      0.99997522      0.99997821      0.99998068      0.99999072      0.99999123      0.99999134      0.99999136      0.99999145      0.99999150      0.99999374      0.99999527      0.88942323      0.99997469      0.99997483      0.99997505      0.99997513      0.99997538      0.99997589      0.99998114      0.99998182      0.99999107      0.99999118      0.99999131      0.99999134      0.99999153      0.99999181      0.99999473      0.99999563
      0.36734694      0.99964720      0.99968539      0.99965080      0.00108174      0.86500004      0.00002554      0.99987324      0.99997395      0.99997400      0.99997418      0.99997440      0.99997446      0.99997529      0.99997899      0.99998004      0.99999078      0.99999088      0.99999105      0.99999110      0.99999142      0.99999148      0.99999640      0.00008517      0.99984906      0.99997388      0.99997392      0.99997415      0.99997436      0.99997495      0.99997624      0.99997952      0.99998104      0.99999088      0.99999101      0.99999104      0.99999109      0.99999138      0.99999196      0.99999577      0.00002576      0.99987660      0.99997395      0.99997400      0.99997418      0.99997439      0.99997447      0.99997529      0.99997900      0.99998003      0.99999077      0.99999089      0.99999105      0.99999110      0.99999143      0.99999148      0.99999642      0.00134501      0.99997355      0.99997393      0.99997408      0.99997413      0.99997436      0.99997445      0.99997753      0.99998008      0.99999043      0.99999096      0.99999107      0.99999109      0.99999118      0.99999123      0.99999355      0.99999512      0.86525528      0.99997390      0.99997404      0.99997427      0.99997435      0.99997461      0.99997513      0.99998055      0.99998125      0.99999079      0.99999090      0.99999104      0.99999107      0.99999126      0.99999155      0.99999457      0.99999550
      0.38775510      0.99963790      0.99967711      0.99964170      0.00111185      0.83516588      0.00002621      0.99986989      0.99997326      0.99997332      0.99997350      0.99997372      0.99997379      0.99997464      0.99997844      0.99997952      0.99999053      0.99999064      0.99999081      0.99999086      0.99999120      0.99999126      0.99999630      0.00008741      0.99984508      0.99997319      0.99997323      0.99997347      0.99997368      0.99997429      0.99997562      0.99997898      0.99998054      0.99999064      0.99999077      0.99999080      0.99999085      0.99999116      0.99999175      0.99999566      0.00002645      0.99987342      0.99997326      0.99997332      0.99997350      0.99997372      0.99997380      0.99997464      0.99997844      0.99997950      0.99999053      0.99999065      0.99999081      0.99999086      0.99999120      0.99999126      0.99999633      0.00138204      0.99997286      0.99997325      0.99997340      0.99997345      0.99997368      0.99997377      0.99997694      0.99997955      0.99999018      0.99999072      0.99999083      0.99999086      0.99999095      0.99999100      0.99999338      0.99999499      0.83542784      0.99997321      0.99997336      0.99997359      0.99997367      0.99997394      0.99997448      0.99998003      0.99998076      0.99999054      0.99999066      0.99999080      0.99999083      0.99999103      0.99999133      0.99999442      0.99999538
