     # Chirality               0               1              -1               1
            # k            phase           phase           phase           phase
      0.20408163      0.00145005      0.02170675      0.99004696      0.04743595      0.00162655      0.99998290      0.99998297      0.99998302      0.99998314      0.99998330      0.99998341      0.99998634      0.99998771      0.99999153      0.99999406      0.99999414      0.99999414      0.99999418      0.99999428      0.99999449      0.99999640      0.99999752      0.02188247      0.99998292      0.99998300      0.99998304      0.99998312      0.99998324      0.99998336      0.99998635      0.99998738      0.99999285      0.99999405      0.99999413      0.99999414      0.99999419      0.99999428      0.99999435      0.99999636      0.99999751      0.99022101      0.99998294      0.99998296      0.99998308      0.99998323      0.99998332      0.99998360      0.99998697      0.99998726      0.99999358      0.99999402      0.99999412      0.99999415      0.99999420      0.99999428      0.99999451      0.99999638      0.99999734      0.04760990      0.99998293      0.99998301      0.99998305      0.99998318      0.99998329      0.99998357      0.99998696      0.99998763      0.99999349      0.99999404      0.99999410      0.99999413      0.99999417      0.99999432      0.99999438      0.99999644      0.99999738
      0.22448980      0.00172254      0.02910713      0.98722346      0.05870424      0.00191383      0.99998147      0.99998154      0.99998159      0.99998173      0.99998190      0.99998201      0.99998519      0.99998668      0.99999082      0.99999356      0.99999364      0.99999365      0.99999369      0.99999380      0.99999402      0.99999610      0.99999731      0.02929757      0.99998149      0.99998157      0.99998162      0.99998170      0.99998184      0.99998197      0.99998521      0.99998632      0.99999225      0.99999356      0.99999363      0.99999365      0.99999371      0.99999380      0.99999388      0.99999605      0.99999730      0.98741209      0.99998151      0.99998154      0.99998166      0.99998183      0.99998193      0.99998223      0.99998588      0.99998619      0.99999305      0.99999352      0.99999363      0.99999366      0.99999371      0.99999380      0.99999405      0.99999608      0.99999712      0.05889276      0.99998150      0.99998159      0.99998163      0.99998177      0.99998189      0.99998220      0.99998586      0.99998659      0.99999295      0.99999354      0.99999361      0.99999363      0.99999368      0.99999384      0.99999391      0.99999614      0.99999716
      0.24489796      0.00200266      0.03903165      0.98372255      0.07176518      0.00220796      0.99998012      0.99998019      0.99998024      0.99998039      0.99998057      0.99998070      0.99998411      0.99998571      0.99999014      0.99999309      0.99999318      0.99999319      0.99999323      0.99999334      0.99999359      0.99999581      0.99999711      0.03923603      0.99998014      0.99998022      0.99998027      0.99998036      0.99998051      0.99998065      0.99998413      0.99998532      0.99999168      0.99999308      0.99999317      0.99999319      0.99999325      0.99999334      0.99999343      0.99999577      0.99999711      0.98392499      0.99998015      0.99998018      0.99998032      0.99998050      0.99998060      0.99998092      0.99998485      0.99998518      0.99999254      0.99999304      0.99999316      0.99999320      0.99999325      0.99999335      0.99999362      0.99999579      0.99999691      0.07196750      0.99998014      0.99998024      0.99998028      0.99998043      0.99998057      0.99998089      0.99998483      0.99998561      0.99999243      0.99999307      0.99999314      0.99999317      0.99999322      0.99999339      0.99999346      0.99999586      0.99999695
      0.26530612      0.00228565      0.05263796      0.97934578      0.08694677      0.00250412      0.99997884      0.99997892      0.99997898      0.99997914      0.99997932      0.99997946      0.99998309      0.99998479      0.99998950      0.99999264      0.99999274      0.99999275      0.99999279      0.99999292      0.99999317      0.99999554      0.99999692      0.05285545      0.99997887      0.99997896      0.99997901      0.99997911      0.99997926      0.99997941      0.99998311      0.99998438      0.99999115      0.99999264      0.99999273      0.99999275      0.99999281      0.99999291      0.99999301      0.99999549      0.99999692      0.97956119      0.99997888      0.99997891      0.99997905      0.99997925      0.99997936      0.99997970      0.99998388      0.99998423      0.99999206      0.99999260      0.99999272      0.99999276      0.99999282      0.99999292      0.99999321      0.99999552      0.99999671      0.08716206      0.99997887      0.99997897      0.99997902      0.99997918      0.99997932      0.99997967      0.99998386      0.99998469      0.99999194      0.99999262      0.99999270      0.99999273      0.99999278      0.99999297      0.99999304      0.99999559      0.99999676
      0.28571429      0.00256665      0.07178656      0.97381482      0.10467141      0.00279740      0.99997765      0.99997774      0.99997780      0.99997796      0.99997816      0.99997831      0.99998214      0.99998394      0.99998890      0.99999223      0.99999233      0.99999234      0.99999239      0.99999252      0.99999279      0.99999530      0.99999675      0.07201625      0.99997768      0.99997777      0.99997783      0.99997793      0.99997809      0.99997825      0.99998216      0.99998350      0.99999065      0.99999223      0.99999232      0.99999235      0.99999241      0.99999252      0.99999262      0.99999524      0.99999675      0.97404233      0.99997769      0.99997773      0.99997788      0.99997808      0.99997820      0.99997856      0.99998297      0.99998334      0.99999162      0.99999218      0.99999232      0.99999236      0.99999241      0.99999252      0.99999283      0.99999527      0.99999653      0.10489879      0.99997769      0.99997779      0.99997784      0.99997801      0.99997816      0.99997853      0.99998295      0.99998383      0.99999149      0.99999221      0.99999229      0.99999232      0.99999238      0.99999257      0.99999265      0.99999534      0.99999658
      0.30612245      0.00284085      0.09943817      0.96673180      0.12546722      0.00308291      0.99997656      0.99997665      0.99997671      0.99997688      0.99997709      0.99997724      0.99998126      0.99998315      0.99998835      0.99999185      0.99999196      0.99999197      0.99999201      0.99999215      0.99999244      0.99999506      0.99999659      0.09967911      0.99997658      0.99997668      0.99997674      0.99997685      0.99997702      0.99997719      0.99998129      0.99998270      0.99999020      0.99999185      0.99999195      0.99999197      0.99999204      0.99999215      0.99999226      0.99999501      0.99999659      0.96697046      0.99997660      0.99997664      0.99997679      0.99997701      0.99997713      0.99997751      0.99998214      0.99998253      0.99999120      0.99999180      0.99999194      0.99999198      0.99999204      0.99999216      0.99999248      0.99999504      0.99999636      0.12570574      0.99997659      0.99997670      0.99997676      0.99997693      0.99997709      0.99997747      0.99998211      0.99998303      0.99999108      0.99999183      0.99999191      0.99999194      0.99999200      0.99999221      0.99999229      0.99999512      0.99999641
      0.32653061      0.00310347      0.13972967      0.95751519      0.14995766      0.00335587      0.99997556      0.99997565      0.99997572      0.99997590      0.99997612      0.99997627      0.99998046      0.99998243      0.99998785      0.99999150      0.99999161      0.99999163      0.99999167      0.99999182      0.99999211      0.99999485      0.99999644      0.13998088      0.99997559      0.99997569      0.99997575      0.99997586      0.99997604      0.99997621      0.99998049      0.99998196      0.99998979      0.99999150      0.99999160      0.99999163      0.99999170      0.99999182      0.99999193      0.99999480      0.99999645      0.95776402      0.99997560      0.99997564      0.99997580      0.99997602      0.99997616      0.99997655      0.99998137      0.99998178      0.99999083      0.99999145      0.99999159      0.99999164      0.99999170      0.99999182      0.99999216      0.99999482      0.99999620      0.15020635      0.99997559      0.99997571      0.99997576      0.99997595      0.99997611      0.99997651      0.99998135      0.99998231      0.99999070      0.99999148      0.99999157      0.99999160      0.99999166      0.99999188      0.99999196      0.99999491      0.99999626
      0.34693878      0.00334997      0.19562650      0.94529406      0.17879660      0.00361165      0.99997466      0.99997476      0.99997482      0.99997501      0.99997524      0.99997540      0.99997974      0.99998179      0.99998740      0.99999119      0.99999131      0.99999132      0.99999137      0.99999151      0.99999182      0.99999466      0.99999631      0.19588693      0.99997469      0.99997480      0.99997486      0.99997498      0.99997516      0.99997534      0.99997977      0.99998130      0.99998942      0.99999119      0.99999129      0.99999132      0.99999139      0.99999151      0.99999163      0.99999460      0.99999632      0.94555204      0.99997470      0.99997475      0.99997491      0.99997514      0.99997528      0.99997569      0.99998069      0.99998111      0.99999049      0.99999114      0.99999129      0.99999133      0.99999140      0.99999152      0.99999187      0.99999463      0.99999606      0.17905444      0.99997470      0.99997482      0.99997487      0.99997506      0.99997523      0.99997565      0.99998067      0.99998166      0.99999035      0.99999116      0.99999126      0.99999129      0.99999135      0.99999158      0.99999166      0.99999472      0.99999612
      0.36734694      0.00357601      0.26184717      0.92872952      0.21249859      0.00384591      0.99997386      0.99997396      0.99997403      0.99997423      0.99997446      0.99997463      0.99997911      0.99998122      0.99998700      0.99999091      0.99999103      0.99999105      0.99999110      0.99999125      0.99999157      0.99999450      0.99999620      0.26211577      0.99997389      0.99997400      0.99997407      0.99997419      0.99997438      0.99997456      0.99997914      0.99998071      0.99998909      0.99999091      0.99999102      0.99999105      0.99999112      0.99999125      0.99999137      0.99999444      0.99999620      0.92899560      0.99997391      0.99997395      0.99997413      0.99997436      0.99997451      0.99997493      0.99998008      0.99998052      0.99999020      0.99999086      0.99999101      0.99999106      0.99999113      0.99999126      0.99999162      0.99999447      0.99999594      0.21276451      0.99997390      0.99997403      0.99997408      0.99997428      0.99997446      0.99997489      0.99998006      0.99998108      0.99999005      0.99999089      0.99999098      0.99999102      0.99999108      0.99999131      0.99999140      0.99999456      0.99999600
      0.38775510      0.00377762      0.32413468      0.90571260      0.25113501      0.00405463      0.99997318      0.99997328      0.99997335      0.99997355      0.99997379      0.99997396      0.99997856      0.99998072      0.99998666      0.99999067      0.99999080      0.99999081      0.99999086      0.99999102      0.99999135      0.99999435      0.99999610      0.32441034      0.99997321      0.99997332      0.99997339      0.99997351      0.99997371      0.99997389      0.99997859      0.99998020      0.99998881      0.99999067      0.99999078      0.99999081      0.99999089      0.99999102      0.99999114      0.99999429      0.99999610      0.90598568      0.99997322      0.99997327      0.99997345      0.99997369      0.99997384      0.99997427      0.99997956      0.99998001      0.99998994      0.99999062      0.99999078      0.99999082      0.99999089      0.99999103      0.99999139      0.99999432      0.99999583      0.25140792      0.99997322      0.99997334      0.99997340      0.99997360      0.99997379      0.99997423      0.99997954      0.99998059      0.99998979      0.99999065      0.99999075      0.99999078      0.99999085      0.99999108      0.99999118      0.99999441      0.99999590
