1.156630 1.528076 2.549182 2.830173 3.069283 3.295554 3.358402 3.720534 4.068679 4.539754 5.831504 6.228455 6.403820 7.170261 7.840708 8.611768 10.822002 11.012813 11.156150 11.698213 12.182294 12.288252 12.366657 13.418112 14.269263 14.270095 14.853164 15.243045 16.734534 17.335381 17.943647 18.728204 20.198389 20.593477 20.737350 21.496650
1.272219 1.659022 2.596898 2.879280 3.031985 3.338345 3.428465 3.731615 4.152222 4.569342 5.776966 6.172765 6.383175 7.141982 7.891850 8.579694 10.872677 11.096008 11.209208 11.799905 12.181442 12.261379 12.359571 13.554162 14.177574 14.352722 14.778175 15.318240 16.687391 17.248003 17.882899 18.627858 20.285924 20.606799 20.714606 21.480377
1.386845 1.781624 2.620974 2.901969 2.985220 3.299830 3.588775 3.760772 4.248188 4.594910 5.718022 6.104949 6.374876 7.108463 7.943689 8.547477 10.925867 11.181132 11.268816 11.887114 12.177410 12.249555 12.348758 13.679041 14.074139 14.459504 14.705425 15.398902 16.632863 17.153572 17.829755 18.522884 20.363658 20.628262 20.692980 21.459567
1.500367 1.895226 2.633916 2.906962 2.930351 3.249049 3.754877 3.803921 4.353056 4.615635 5.654903 6.026520 6.379138 7.069597 7.994998 8.515356 10.981182 11.266544 11.332877 11.947090 12.168969 12.266897 12.333987 13.788803 13.960198 14.590681 14.636178 15.485076 16.569908 17.052634 17.785301 18.415240 20.426341 20.662658 20.672655 21.434005
1.612537 1.998967 2.641151 2.868921 2.901723 3.191884 3.856647 3.912698 4.463740 4.632381 5.588020 5.939340 6.395471 7.025459 8.044771 8.483461 11.038195 11.348920 11.398629 11.975245 12.154618 12.315348 12.321734 13.836724 13.882826 14.571129 14.743633 15.576808 16.497317 16.945823 17.750585 18.307238 20.470718 20.653734 20.712864 21.403544
1.722965 2.091531 2.644951 2.802844 2.891108 3.132750 3.915510 4.051894 4.577250 4.648947 5.518187 5.845096 6.423097 6.976319 8.092294 8.451812 11.096417 11.417025 11.468999 11.986586 12.132666 12.293248 12.405029 13.705192 13.963170 14.510439 14.912822 15.674085 16.413758 16.833880 17.726620 18.201492 20.499601 20.636253 20.775760 21.368097
1.831046 2.170524 2.645652 2.735042 2.879144 3.074870 3.977798 4.161522 4.673291 4.690021 5.447201 5.745405 6.460884 6.922657 8.137163 8.420320 11.155253 11.455993 11.549912 11.999625 12.101533 12.268190 12.504874 13.567447 14.032844 14.453834 15.091709 15.776776 16.317881 16.717666 17.714375 18.100801 20.518951 20.620190 20.845136 21.327636
1.935810 2.231044 2.642063 2.670912 2.870143 3.020696 4.041076 4.230266 4.715498 4.796332 5.379373 5.642144 6.507326 6.865170 8.179260 8.388798 11.213960 11.466119 11.635190 12.023492 12.060213 12.240402 12.615680 13.425596 14.094606 14.400703 15.274126 15.884592 16.208476 16.598203 17.714753 18.007941 20.533365 20.605471 20.916190 21.282187
2.035589 2.263273 2.620695 2.632452 2.868658 2.972207 4.102823 4.254627 4.778191 4.884091 5.325789 5.538062 6.560630 6.804781 8.218703 8.356966 11.271555 11.452247 11.719878 12.008594 12.057830 12.209640 12.735586 13.281924 14.150659 14.350172 15.454766 15.997056 16.084692 16.476698 17.728555 17.925413 20.545470 20.591974 20.986139 21.231839
2.127239 2.254475 2.597353 2.617013 2.878048 2.931145 4.160066 4.243408 4.850038 4.928428 5.310896 5.438293 6.618871 6.742643 8.255780 8.324467 11.326680 11.420685 11.801401 11.947382 12.097559 12.175442 12.863656 13.138818 14.202773 14.301168 15.629214 15.946301 16.113489 16.354503 17.756407 17.855207 20.556701 20.579525 21.053430 21.176747
