# k1 k2 k3 gap
      0.1075801714       0.4999999992       0.4067940719       0.0000000000
      0.5074903226       0.4999999966      -0.0097943964       0.0000000001
      0.3608834281       0.4347050049       0.2306425067       0.0000000000
