# k1 k2 k3 gap
      0.0121886479       0.4478596053       0.5000000007       0.0000000002
      0.2319125121       0.3747002765       0.5000000028       0.0000000000
      0.4230957335       0.0919058857       0.4999999889       0.0000000000
      0.3201510108       0.3048335558       0.4999999808       0.0000000000
      0.1478130732       0.0724353163       0.0022870782       0.0000000000
