# k1 k2 k3 gap
      0.1940473603       0.5000000048       0.4784575119       0.0000000000
      0.4201366634       0.5000001213       0.2778773930       0.0000000000
      0.4189470245       0.3952092020       0.2625842411       0.0000000000
      0.0637717628      -0.0000000548       0.1294179971       0.0000000000
