# k1 k2 k3 gap
      0.0036858945       0.4219750203       0.4999999916       0.0000000000
      0.0136866121       0.4299271942       0.4999999928       0.0000000000
      0.2290012260       0.3087260565       0.4999999579       0.0000000111
