# k1 k2 k3 gap
      0.1375470828       0.3201264677       0.3283695977       0.0014558093
      0.3090463262       0.3345948637       0.3750860896       0.0000000000
      0.2903940326       0.0000000038       0.1613911816       0.0000000000
      0.1375471267       0.3201264753       0.3283696090       0.0014558093
      0.1375471117       0.3201264731       0.3283696056       0.0014558093
      0.0489374743       0.0000000027       0.3216532980       0.0000000000
