# k1 k2 k3 gap
      0.4414161588       0.4999999996       0.0122600073       0.0000000001
      0.0540849997       0.4999999979       0.0121143637       0.0000000001
      0.4445455388       0.4999999993       0.0163984644       0.0000000001
      0.2089507997       0.5000000188       0.5327651256       0.0000000000
      0.0975233356      -0.0000000253       0.1610283038       0.0000000000
