     # Chirality               1              -1
            # k            phase           phase
      0.42857143      0.42929268      0.85467464      0.42957808      0.99997204      0.99997214      0.99997222      0.99997245      0.99997263      0.99997306      0.99997847      0.99997928      0.99998932      0.99999029      0.99999037      0.99999041      0.99999046      0.99999070      0.99999077      0.99999430      0.99999569      0.85495944      0.99997204      0.99997209      0.99997233      0.99997242      0.99997273      0.99997318      0.99997836      0.99997900      0.99998985      0.99999028      0.99999038      0.99999043      0.99999050      0.99999068      0.99999110      0.99999424      0.99999559
      0.44897959      0.45007500      0.79733817      0.45036399      0.99997169      0.99997179      0.99997187      0.99997210      0.99997229      0.99997272      0.99997820      0.99997902      0.99998919      0.99999017      0.99999025      0.99999029      0.99999034      0.99999058      0.99999066      0.99999423      0.99999564      0.79762660      0.99997168      0.99997174      0.99997198      0.99997208      0.99997239      0.99997284      0.99997809      0.99997873      0.99998970      0.99999016      0.99999025      0.99999031      0.99999038      0.99999056      0.99999098      0.99999416      0.99999554
      0.46938776      0.47018501      0.70908033      0.47047639      0.99997145      0.99997155      0.99997164      0.99997187      0.99997206      0.99997249      0.99997802      0.99997884      0.99998910      0.99999009      0.99999017      0.99999021      0.99999026      0.99999050      0.99999058      0.99999419      0.99999560      0.70937123      0.99997145      0.99997151      0.99997175      0.99997184      0.99997216      0.99997262      0.99997790      0.99997855      0.99998959      0.99999007      0.99999017      0.99999023      0.99999030      0.99999048      0.99999089      0.99999410      0.99999550
      0.48979592      0.48989669      0.57946366      0.49018927      0.99997134      0.99997144      0.99997152      0.99997176      0.99997194      0.99997238      0.99997793      0.99997876      0.99998905      0.99999005      0.99999013      0.99999017      0.99999022      0.99999046      0.99999054      0.99999416      0.99999558      0.57975585      0.99997133      0.99997139      0.99997163      0.99997173      0.99997204      0.99997250      0.99997781      0.99997845      0.99998950      0.99999003      0.99999013      0.99999019      0.99999025      0.99999044      0.99999084      0.99999406      0.99999548
      0.51020408      0.50947981      0.42569062      0.50977239      0.99997134      0.99997144      0.99997152      0.99997176      0.99997194      0.99997238      0.99997793      0.99997876      0.99998905      0.99999005      0.99999013      0.99999017      0.99999022      0.99999046      0.99999054      0.99999416      0.99999559      0.42598290      0.99997133      0.99997139      0.99997163      0.99997173      0.99997204      0.99997250      0.99997781      0.99997844      0.99998946      0.99999003      0.99999013      0.99999019      0.99999025      0.99999044      0.99999083      0.99999405      0.99999548
      0.53061224      0.52920239      0.29460465      0.52949377      0.99997145      0.99997155      0.99997164      0.99997187      0.99997206      0.99997249      0.99997802      0.99997884      0.99998910      0.99999009      0.99999017      0.99999021      0.99999026      0.99999050      0.99999058      0.99999419      0.99999560      0.29489580      0.99997145      0.99997151      0.99997175      0.99997184      0.99997215      0.99997261      0.99997790      0.99997853      0.99998947      0.99999006      0.99999017      0.99999023      0.99999029      0.99999047      0.99999086      0.99999406      0.99999549
      0.55102041      0.54933434      0.20496099      0.54962332      0.99997169      0.99997179      0.99997187      0.99997210      0.99997229      0.99997272      0.99997820      0.99997902      0.99998919      0.99999017      0.99999025      0.99999029      0.99999034      0.99999058      0.99999066      0.99999423      0.99999564      0.20524980      0.99997168      0.99997174      0.99997198      0.99997208      0.99997238      0.99997284      0.99997808      0.99997870      0.99998953      0.99999014      0.99999025      0.99999031      0.99999037      0.99999055      0.99999093      0.99999410      0.99999553
      0.57142857      0.57014985      0.14673514      0.57043524      0.99997204      0.99997214      0.99997222      0.99997245      0.99997263      0.99997306      0.99997847      0.99997928      0.99998932      0.99999029      0.99999037      0.99999041      0.99999046      0.99999070      0.99999077      0.99999431      0.99999569      0.14702040      0.99997204      0.99997209      0.99997233      0.99997242      0.99997273      0.99997318      0.99997835      0.99997896      0.99998965      0.99999027      0.99999037      0.99999043      0.99999048      0.99999067      0.99999104      0.99999417      0.99999558
      0.59183673      0.59192617      0.10803445      0.59220680      0.99997251      0.99997260      0.99997269      0.99997291      0.99997309      0.99997351      0.99997883      0.99997962      0.99998950      0.99999045      0.99999053      0.99999057      0.99999062      0.99999085      0.99999093      0.99999440      0.99999577      0.10831499      0.99997250      0.99997256      0.99997279      0.99997288      0.99997318      0.99997362      0.99997871      0.99997931      0.99998980      0.99999043      0.99999053      0.99999059      0.99999064      0.99999082      0.99999118      0.99999426      0.99999566
      0.61224490      0.61493513      0.08133899      0.61520984      0.99997309      0.99997318      0.99997326      0.99997348      0.99997365      0.99997407      0.99997927      0.99998005      0.99998972      0.99999065      0.99999073      0.99999077      0.99999082      0.99999104      0.99999112      0.99999452      0.99999586      0.08161363      0.99997308      0.99997313      0.99997336      0.99997345      0.99997374      0.99997418      0.99997916      0.99997974      0.99999001      0.99999063      0.99999073      0.99999079      0.99999084      0.99999102      0.99999137      0.99999438      0.99999575
      0.63265306      0.63942234      0.06229009      0.63969001      0.99997378      0.99997387      0.99997395      0.99997416      0.99997433      0.99997473      0.99997981      0.99998057      0.99998998      0.99999089      0.99999097      0.99999101      0.99999105      0.99999127      0.99999134      0.99999466      0.99999596      0.06255771      0.99997377      0.99997382      0.99997404      0.99997413      0.99997442      0.99997484      0.99997970      0.99998026      0.99999026      0.99999087      0.99999097      0.99999102      0.99999107      0.99999125      0.99999159      0.99999452      0.99999586
      0.65306122      0.66556869      0.04830970      0.66582823      0.99997457      0.99997466      0.99997474      0.99997495      0.99997511      0.99997550      0.99998042      0.99998116      0.99999029      0.99999117      0.99999124      0.99999128      0.99999132      0.99999154      0.99999161      0.99999482      0.99999609      0.04856918      0.99997457      0.99997462      0.99997483      0.99997492      0.99997520      0.99997561      0.99998031      0.99998086      0.99999055      0.99999115      0.99999124      0.99999130      0.99999134      0.99999151      0.99999184      0.99999469      0.99999598
      0.67346939      0.69343083      0.03780885      0.69368116      0.99997548      0.99997556      0.99997564      0.99997584      0.99997599      0.99997637      0.99998112      0.99998183      0.99999063      0.99999148      0.99999155      0.99999159      0.99999163      0.99999184      0.99999191      0.99999500      0.99999622      0.03805914      0.99997547      0.99997552      0.99997573      0.99997581      0.99997608      0.99997647      0.99998101      0.99998154      0.99999088      0.99999146      0.99999155      0.99999161      0.99999165      0.99999181      0.99999213      0.99999488      0.99999612
      0.69387755      0.72286704      0.02976835      0.72310712      0.99997648      0.99997656      0.99997663      0.99997682      0.99997697      0.99997733      0.99998189      0.99998257      0.99999102      0.99999183      0.99999190      0.99999193      0.99999197      0.99999217      0.99999224      0.99999521      0.99999638      0.03000840      0.99997647      0.99997652      0.99997672      0.99997680      0.99997705      0.99997743      0.99998179      0.99998229      0.99999125      0.99999181      0.99999190      0.99999195      0.99999199      0.99999215      0.99999245      0.99999509      0.99999628
      0.71428571      0.75347354      0.02351181      0.75370240      0.99997758      0.99997766      0.99997772      0.99997791      0.99997805      0.99997839      0.99998274      0.99998338      0.99999144      0.99999221      0.99999228      0.99999231      0.99999235      0.99999254      0.99999260      0.99999543      0.99999655      0.02374065      0.99997757      0.99997762      0.99997781      0.99997788      0.99997813      0.99997849      0.99998264      0.99998312      0.99999166      0.99999219      0.99999228      0.99999233      0.99999237      0.99999251      0.99999280      0.99999532      0.99999646
      0.73469388      0.78457450      0.01857754      0.78479119      0.99997877      0.99997885      0.99997891      0.99997908      0.99997922      0.99997954      0.99998365      0.99998427      0.99999189      0.99999263      0.99999269      0.99999272      0.99999275      0.99999294      0.99999299      0.99999568      0.99999673      0.01879422      0.99997877      0.99997881      0.99997899      0.99997906      0.99997929      0.99997963      0.99998356      0.99998402      0.99999210      0.99999261      0.99999269      0.99999273      0.99999277      0.99999291      0.99999319      0.99999556      0.99999664
      0.75510204      0.81530311      0.01464284      0.81550676      0.99998005      0.99998012      0.99998018      0.99998034      0.99998047      0.99998078      0.99998464      0.99998521      0.99999238      0.99999307      0.99999313      0.99999316      0.99999319      0.99999336      0.99999342      0.99999594      0.99999693      0.01484647      0.99998004      0.99998008      0.99998025      0.99998032      0.99998054      0.99998086      0.99998455      0.99998498      0.99999257      0.99999305      0.99999313      0.99999317      0.99999321      0.99999334      0.99999360      0.99999583      0.99999685
      0.77551020      0.84476369      0.01147761      0.84495344      0.99998141      0.99998148      0.99998153      0.99998168      0.99998180      0.99998209      0.99998569      0.99998622      0.99999290      0.99999354      0.99999360      0.99999362      0.99999366      0.99999381      0.99999386      0.99999621      0.99999714      0.01166735      0.99998141      0.99998144      0.99998160      0.99998166      0.99998186      0.99998217      0.99998561      0.99998601      0.99999308      0.99999353      0.99999360      0.99999364      0.99999367      0.99999379      0.99999403      0.99999612      0.99999706
      0.79591837      0.87220469      0.00891496      0.87237977      0.99998285      0.99998291      0.99998296      0.99998310      0.99998321      0.99998347      0.99998679      0.99998729      0.99999345      0.99999404      0.99999409      0.99999412      0.99999415      0.99999429      0.99999434      0.99999651      0.99999736      0.00909002      0.99998284      0.99998288      0.99998302      0.99998308      0.99998327      0.99998354      0.99998672      0.99998709      0.99999361      0.99999403      0.99999409      0.99999413      0.99999416      0.99999427      0.99999449      0.99999642      0.99999729
      0.81632653      0.89712226      0.00683206      0.89728195      0.99998435      0.99998441      0.99998446      0.99998458      0.99998468      0.99998492      0.99998795      0.99998840      0.99999402      0.99999457      0.99999461      0.99999463      0.99999466      0.99999479      0.99999484      0.99999681      0.99999759      0.00699174      0.99998435      0.99998438      0.99998451      0.99998457      0.99998474      0.99998499      0.99998789      0.99998822      0.99999417      0.99999455      0.99999461      0.99999465      0.99999467      0.99999478      0.99999498      0.99999673      0.99999753
      0.83673469      0.91926564      0.00513745      0.91940929      0.99998593      0.99998598      0.99998602      0.99998613      0.99998622      0.99998644      0.99998916      0.99998957      0.99999462      0.99999511      0.99999515      0.99999517      0.99999520      0.99999532      0.99999536      0.99999713      0.99999783      0.00528109      0.99998592      0.99998595      0.99998607      0.99998612      0.99998627      0.99998650      0.99998910      0.99998941      0.99999476      0.99999510      0.99999515      0.99999518      0.99999521      0.99999530      0.99999548      0.99999706      0.99999777
      0.85714286      0.93857476      0.00376238      0.93870177      0.99998756      0.99998760      0.99998764      0.99998774      0.99998782      0.99998801      0.99999042      0.99999078      0.99999525      0.99999568      0.99999572      0.99999573      0.99999575      0.99999586      0.99999589      0.99999746      0.99999808      0.00388938      0.99998755      0.99998758      0.99998768      0.99998773      0.99998786      0.99998806      0.99999036      0.99999063      0.99999537      0.99999567      0.99999571      0.99999574      0.99999576      0.99999585      0.99999601      0.99999740      0.99999803
      0.87755102      0.95509872      0.00265484      0.95520858      0.99998924      0.99998928      0.99998931      0.99998940      0.99998946      0.99998963      0.99999171      0.99999202      0.99999589      0.99999626      0.99999629      0.99999631      0.99999633      0.99999642      0.99999645      0.99999781      0.99999834      0.00276468      0.99998924      0.99998926      0.99998935      0.99998938      0.99998950      0.99998968      0.99999167      0.99999190      0.99999599      0.99999625      0.99999629      0.99999632      0.99999634      0.99999641      0.99999655      0.99999775      0.99999830
      0.89795918      0.96892814      0.00177545      0.96902039      0.99999096      0.99999100      0.99999102      0.99999110      0.99999115      0.99999129      0.99999304      0.99999330      0.99999655      0.99999686      0.99999689      0.99999690      0.99999692      0.99999699      0.99999702      0.99999816      0.99999861      0.00186768      0.99999096      0.99999098      0.99999106      0.99999109      0.99999118      0.99999133      0.99999300      0.99999320      0.99999663      0.99999685      0.99999689      0.99999691      0.99999692      0.99999698      0.99999710      0.99999811      0.99999857
      0.91836735      0.98015235      0.00109450      0.98022661      0.99999273      0.99999275      0.99999277      0.99999283      0.99999288      0.99999299      0.99999440      0.99999461      0.99999722      0.99999747      0.99999750      0.99999751      0.99999752      0.99999758      0.99999760      0.99999852      0.99999888      0.00116874      0.99999272      0.99999274      0.99999280      0.99999282      0.99999290      0.99999302      0.99999437      0.99999452      0.99999729      0.99999747      0.99999749      0.99999751      0.99999752      0.99999757      0.99999766      0.99999848      0.99999885
      0.93877551      0.98883922      0.00058989      0.98889518      0.99999452      0.99999454      0.99999455      0.99999460      0.99999463      0.99999472      0.99999578      0.99999594      0.99999791      0.99999810      0.99999811      0.99999812      0.99999813      0.99999818      0.99999819      0.99999888      0.99999916      0.00064584      0.99999452      0.99999453      0.99999457      0.99999459      0.99999465      0.99999474      0.99999575      0.99999587      0.99999796      0.99999809      0.99999811      0.99999812      0.99999813      0.99999817      0.99999824      0.99999886      0.99999913
      0.95918367      0.99503086      0.00024569      0.99506830      0.99999633      0.99999635      0.99999636      0.99999639      0.99999641      0.99999647      0.99999718      0.99999728      0.99999860      0.99999873      0.99999874      0.99999874      0.99999875      0.99999878      0.99999879      0.99999925      0.99999943      0.00028312      0.99999633      0.99999634      0.99999637      0.99999638      0.99999642      0.99999648      0.99999716      0.99999724      0.99999863      0.99999872      0.99999874      0.99999874      0.99999875      0.99999878      0.99999882      0.99999923      0.99999942
      0.97959184      0.99874842      0.00005115      0.99876718      0.99999816      0.99999817      0.99999817      0.99999819      0.99999820      0.99999823      0.99999858      0.99999864      0.99999930      0.99999936      0.99999937      0.99999937      0.99999937      0.99999939      0.99999939      0.99999963      0.99999972      0.00006990      0.99999816      0.99999817      0.99999818      0.99999819      0.99999821      0.99999824      0.99999858      0.99999862      0.99999932      0.99999936      0.99999937      0.99999937      0.99999937      0.99999939      0.99999941      0.99999962      0.99999971
      1.00000000      0.99998573      0.99999875      0.99998761      0.99999982      0.99999982      0.99999982      0.99999982      0.99999982      0.99999982      0.99999986      0.99999986      0.99999993      0.99999994      0.99999994      0.99999994      0.99999994      0.99999994      0.99999994      0.99999996      0.99999997      0.00000063      0.99999982      0.99999982      0.99999982      0.99999982      0.99999982      0.99999982      0.99999986      0.99999986      0.99999993      0.99999994      0.99999994      0.99999994      0.99999994      0.99999994      0.99999994      0.99999996      0.99999997
