#        klen             E | projection   |group 1: A    |group
#column    1               2               3
     0.000000000    -0.000021761     1.000000000
     0.005109070    -0.065329121     1.000000000
     0.010218140    -0.074901171     1.000000000
     0.015327210    -0.067190469     1.000000000
     0.020436280    -0.036751141     1.000000000
     0.025545351     0.060214626     1.000000000
     0.030654421     0.101227237     1.000000000
     0.035763491     0.135664989     1.000000000
     0.040872561     0.167423149     1.000000000
     0.045981631     0.197681703     1.000000000
     0.051090701     0.226973517     1.000000000
     0.056199771     0.255589213     1.000000000
     0.061308841     0.283705871     1.000000000
     0.066417912     0.311439470     1.000000000
     0.071526982     0.338869901     1.000000000
     0.076636052     0.366054276     1.000000000
     0.081745122     0.393034608     1.000000000
     0.086854192     0.419842502     1.000000000
     0.091963262     0.446502172     1.000000000
     0.097072332     0.473032447     1.000000000
     0.102181402     0.499448152     1.000000000
     0.107290473     0.525761081     1.000000000
     0.112399543     0.551980697     1.000000000
     0.117508613     0.578114645     1.000000000
     0.122617683     0.604169140     1.000000000
     0.127726753     0.630149256     1.000000000
     0.132835823     0.656059148     1.000000000
     0.137944893     0.681902228     1.000000000
     0.143053963     0.707681300     1.000000000
     0.148163034     0.733398665     1.000000000
     0.153272104     0.759056214     1.000000000
     0.158381174     0.784655489     1.000000000
     0.163490244     0.810197746     1.000000000
     0.168599314     0.835683994     1.000000000
     0.173708384     0.861115042     1.000000000
     0.178817454     0.886491518     1.000000000
     0.183926524     0.911813906     1.000000000
     0.189035595     0.937082560     1.000000000
     0.194144665     0.962297725     1.000000000
     0.199253735     0.987459550     1.000000000
     0.204362805     1.012568102     1.000000000
     0.209471875     1.037623378     1.000000000
     0.214580945     1.062625308     1.000000000
     0.219690015     1.087573769     1.000000000
     0.224799085     1.112468587     1.000000000
     0.229908156     1.137309545     1.000000000
     0.235017226     1.162096385     1.000000000
     0.240126296     1.186828811     1.000000000
     0.245235366     1.211506495     1.000000000
     0.250344436     1.236129078     1.000000000
     0.255453506     1.260696171     1.000000000
     0.260562576     1.285207358     1.000000000
     0.265671646     1.309662195     1.000000000
     0.270780716     1.334060212     1.000000000
     0.275889787     1.358400915     1.000000000
     0.280998857     1.382683784     1.000000000
     0.286107927     1.406908273     1.000000000
     0.291216997     1.431073811     1.000000000
     0.296326067     1.455179800     1.000000000
     0.301435137     1.479225618     1.000000000
     0.306544207     1.503210612     1.000000000
     0.311653277     1.527134101     1.000000000
     0.316762348     1.550995377     1.000000000
     0.321871418     1.574793695     1.000000000
     0.326980488     1.598528282     1.000000000
     0.332089558     1.622198327     1.000000000
     0.337198628     1.645802982     1.000000000
     0.342307698     1.669341359     1.000000000
     0.347416768     1.692812530     1.000000000
     0.352525838     1.716215520     1.000000000
     0.357634909     1.739549305     1.000000000
     0.362743979     1.762812810     1.000000000
     0.367853049     1.786004904     1.000000000
     0.372962119     1.809124397     1.000000000
     0.378071189     1.832170031     1.000000000
     0.383180259     1.855140479     1.000000000
     0.388289329     1.878034338     1.000000000
     0.393398399     1.900850122     1.000000000
     0.398507470     1.923586252     1.000000000
     0.403616540     1.946241053     1.000000000
     0.408725610     1.968812740     1.000000000
     0.413834680     1.991299410     1.000000000
     0.418943750     2.013699029     1.000000000
     0.424052820     2.036009418     1.000000000
     0.429161890     2.058228240     1.000000000
     0.434270960     2.080352982     1.000000000
     0.439380031     2.102380933     1.000000000
     0.444489101     2.124309166     1.000000000
     0.449598171     2.146134509     1.000000000
